feature,MI_stage,MI_q,Spearman_q,distribution_instability,final_score,instability_group,selected,rank,max_abs_corr_with_selected
torque_spindle__spectral_kurtosis__rel,0.13908543752619673,0.3399284559388205,0.3732496078453642,0.06429703854627085,0.7868074532496624,domain_id,False,157,
force_sensor_x__clearance_factor__rel,0.2236936845649924,0.6615754707579891,0.08939472504758605,0.7948522114422487,0.7810007896547188,domain_id,False,158,
torque_spindle__spectral_centroid__rel,0.1488020969961299,0.40454014142252515,0.3591672607137319,1.0627747350500982,0.7795433119374908,domain_id,False,159,
force_sensor_x__band4_energy_ratio__rel,0.1426153583592269,0.4962206240884903,0.3012059161422776,0.5564713307400965,0.7760649969850993,domain_id,False,160,
torque_axis_y__band1_energy_ratio__rel,0.16542054333341816,0.23323961488602762,0.40439929920557954,1.0924183120520408,0.7707137943085753,domain_id,False,161,
force_sensor_y__mean__rank,0.2149052209133182,0.36950620075920915,0.21025346675951145,0.20617043776679417,0.7693974711944347,domain_id,False,162,
torque_axis_z__dominant_amp__rel,0.17404344286865792,0.4584045735412339,0.3320810930340755,2.5881497402347065,0.7599936018386038,domain_id,False,163,
position_control_deviation_axis_x__variance__rel,0.12902987082235762,0.26085319385752026,0.4455464211646984,1.083737619035407,0.7597161530347132,domain_id,False,164,
torque_spindle__p2p__rank,0.15254624701335984,0.21358447670772662,0.38511329403694367,0.17248836920805696,0.7573421080267922,domain_id,False,165,
force_sensor_z__spectral_entropy__rel,0.13935465983812478,0.5907031339517479,0.24081390748460682,0.5130646138543672,0.757319965808426,domain_id,False,166,
force_sensor_z__band0_energy_ratio__rank,0.1764251706211457,0.6210038339758341,0.14407726518507802,0.22741452800595569,0.7543762679052586,domain_id,False,167,
torque_spindle__std__rank,0.18856422122861582,0.3249678376136407,0.26481482409837753,0.2652547813947518,0.7522368888982026,domain_id,False,168,
torque_spindle__variance__rank,0.1862838918480203,0.3255518179298864,0.26481482409837753,0.2652547813947518,0.748391725251513,domain_id,False,169,
position_control_deviation_axis_x__energy__rel,0.12336897689207116,0.25652761851377637,0.4462867100150453,1.0836169171560244,0.7481211673325772,domain_id,False,170,
force_axis_y__spectral_kurtosis__rel,0.20627291122829394,0.4626631231902818,0.19552912740494227,1.140795294931186,0.744778631175985,domain_id,False,171,
torque_spindle__spectral_rolloff95__rank,0.19889177725685792,0.6045540431979761,0.09172854399116785,0.08261077997008916,0.740831794587295,domain_id,False,172,
position_control_deviation_axis_y__spectral_kurtosis__rel,0.1428497965110478,0.7220556586774158,0.15565508295530417,0.6877661546932721,0.7346966992403934,domain_id,False,173,
force_sensor_z__dominant_amp__rank,0.12703696296738642,0.6256397296908625,0.24478354803988753,1.057851640630213,0.7329627677189567,domain_id,False,174,
torque_spindle__kurtosis__rank,0.17158646695915403,0.2444184087356409,0.3253388335476489,0.5128770765466628,0.7326237834018164,domain_id,False,175,
force_axis_y__spectral_skewness__rel,0.20817148084902448,0.4015027985376598,0.20718152291703962,1.198272436545846,0.7278512304621269,domain_id,False,176,
torque_spindle__spectral_spread__rel,0.12385706623537662,0.3404916661386972,0.34304283413765563,0.12903026212089855,0.72658206631424,domain_id,False,177,
force_sensor_y__spectral_centroid__rank,0.10423490619146047,0.631296569541234,0.2511039789629301,0.47780835728533594,0.7251659098006648,domain_id,False,178,
force_sensor_y__energy__slope,0.20517184450124715,0.25430173781500054,0.23089580596553805,0.02557804347976748,0.7242744027031137,domain_id,False,179,
force_axis_z__dominant_freq__rank,0.19838381337004685,0.6346429674254921,0.11098964714378534,1.2980954014005754,0.7225603708925235,domain_id,False,180,
force_sensor_z__spectral_centroid__rel,0.10659459428709095,0.5588634118794102,0.2649841948774553,0.2347475832244413,0.7184989640300424,domain_id,False,181,
torque_spindle__kurtosis__rel,0.11164953658253096,0.3405676693986601,0.3643987199776666,0.4275230801434268,0.7133101676513205,domain_id,False,182,
