Split_type,Task,Seed,Phase,Score,eta,fine_weight,temperature,mid_floor,early_tau,late_tau,order_blend,prior_sigma,Method,Acc,Macro-F1,Balanced-Acc,E-F1,M-F1,L-F1,E-Rec,M-Rec,L-Rec,M-Pre,M→E,M→L,E→M,L→M,Rev,Jump,Smooth,Predicted_class_count,Early_recall,Middle_recall,Late_recall
original,N4,2026,local_top20,0.5888415403422018,0.95,0.0,2.0,0.02,0.34,0.63,0.02,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35804071643128293,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5887495560892131,0.95,0.0,2.0,0.02,0.36,0.57,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3591905195936425,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5888627170341426,0.95,0.0,2.0,0.02,0.36,0.57,0.02,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35777600778202284,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5888473908650006,0.95,0.0,2.0,0.02,0.36,0.6,0.02,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3579675848962985,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5887215755912646,0.95,0.0,2.0,0.02,0.36,0.63,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.359540275817999,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.588833824934069,0.95,0.0,2.0,0.02,0.36,0.63,0.02,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35813715903294346,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5887410582408588,0.95,0.0,2.0,0.02,0.38,0.57,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3592967426980715,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5888542949633367,0.95,0.0,2.0,0.02,0.38,0.57,0.02,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35788128366709754,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5887259803548405,0.95,0.0,2.0,0.02,0.38,0.6,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3594852162733005,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5888387013219938,0.95,0.0,2.0,0.02,0.38,0.6,0.02,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35807620418388364,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5887126242997994,0.95,0.0,2.0,0.02,0.38,0.63,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35965216696131347,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.588824950913816,0.95,0.0,2.0,0.02,0.38,0.63,0.02,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.358248084286106,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5650407546986681,0.92,0.0,2.0,0.01,0.34,0.72,0.0,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.34940095680204025,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.565150643213048,0.92,0.0,2.0,0.01,0.34,0.72,0.02,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.3480273503722915,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5650608965418934,0.92,0.0,2.0,0.01,0.34,0.75,0.0,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.34914918376172344,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5651724428122831,0.92,0.0,2.0,0.01,0.34,0.75,0.02,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.3477548553818526,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5650300224034693,0.92,0.0,2.0,0.01,0.36,0.72,0.0,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.34953511049202507,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5651398955202663,0.92,0.0,2.0,0.01,0.36,0.72,0.02,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.3481616965320618,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5650502300792234,0.92,0.0,2.0,0.01,0.36,0.75,0.0,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.34928251454509945,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5651617298842341,0.92,0.0,2.0,0.01,0.36,0.75,0.02,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.3478887669824659,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.565017682156134,0.92,0.0,2.0,0.01,0.38,0.72,0.0,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.34968936358371683,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5651275258350688,0.92,0.0,2.0,0.01,0.38,0.72,0.02,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.34831631759703235,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5650379892650895,0.92,0.0,2.0,0.01,0.38,0.75,0.0,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.3494355247217727,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5651494218174765,0.92,0.0,2.0,0.01,0.38,0.75,0.02,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.3480426178169355,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5887194032939829,0.95,0.0,2.0,0.01,0.34,0.72,0.0,0.35,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35956742953402043,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5643386438384037,0.95,0.0,2.0,0.01,0.34,0.72,0.02,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.35817734255534434,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5887317188048417,0.95,0.0,2.0,0.01,0.34,0.75,0.0,0.35,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35941348564828496,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5643513603157152,0.95,0.0,2.0,0.01,0.34,0.75,0.02,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.35801838658895146,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5887126484603161,0.95,0.0,2.0,0.01,0.36,0.72,0.0,0.35,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3596518649548548,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5643319949428807,0.95,0.0,2.0,0.01,0.36,0.72,0.02,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.3582604537493825,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5643447381026551,0.95,0.0,2.0,0.01,0.36,0.75,0.02,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.35810116425220306,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5887048774967362,0.95,0.0,2.0,0.01,0.38,0.72,0.0,0.35,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35974900199960475,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5643243281000964,0.95,0.0,2.0,0.01,0.38,0.72,0.02,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.358356289284187,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5887172878157124,0.95,0.0,2.0,0.01,0.38,0.75,0.0,0.35,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3595938730124009,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5643371201916191,0.95,0.0,2.0,0.01,0.38,0.75,0.02,0.35,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.3581963881401535,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5895077133227432,0.92,0.05,2.0,0.0,0.34,0.62,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3497135541745162,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.589613025297829,0.92,0.05,2.0,0.0,0.34,0.62,0.02,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3483971544859436,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5894912788093669,0.92,0.05,2.0,0.0,0.34,0.65,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3499189855917203,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5651053813559783,0.92,0.05,2.0,0.0,0.34,0.65,0.02,0.45,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.34859312358566213,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.56499168815276,0.92,0.05,2.0,0.0,0.34,0.68,0.0,0.45,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.3500142886258909,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5650989376186668,0.92,0.05,2.0,0.0,0.34,0.68,0.02,0.45,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.34867367030205576,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5894959640405488,0.92,0.05,2.0,0.0,0.36,0.62,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3498604202019464,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5896014058616856,0.92,0.05,2.0,0.0,0.36,0.62,0.02,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.34854239743773524,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5894794030102026,0.92,0.05,2.0,0.0,0.36,0.65,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3500674330812737,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5650935571938116,0.92,0.05,2.0,0.0,0.36,0.65,0.02,0.45,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.3487409256127469,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5649797535763171,0.92,0.05,2.0,0.0,0.36,0.68,0.0,0.45,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.3501634708314267,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5650870227398496,0.92,0.05,2.0,0.0,0.36,0.68,0.02,0.45,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.34882260628727196,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5894824340898722,0.92,0.05,2.0,0.0,0.38,0.62,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35002954458540303,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5895880326280231,0.92,0.05,2.0,0.0,0.38,0.62,0.02,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3487095628585173,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.589465785743758,0.92,0.05,2.0,0.0,0.38,0.65,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35023764891183157,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5650799897190959,0.92,0.05,2.0,0.0,0.38,0.65,0.02,0.45,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.34891051904669196,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5649661128726239,0.92,0.05,2.0,0.0,0.38,0.68,0.0,0.45,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.350333979627593,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5650733929504783,0.92,0.05,2.0,0.0,0.38,0.68,0.02,0.45,B12,0.696969696969697,0.7068783068783069,0.7211538461538461,0.7000000000000001,0.7777777777777777,0.6428571428571429,0.5384615384615384,0.875,0.75,0.7,0.0,0.125,0.0,0.25,2,4,0.3489929786544124,3,0.5384615384615384,0.875,0.75
original,N4,2026,local_top20,0.5887024767591844,0.95,0.05,2.0,0.0,0.34,0.62,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3597790112190011,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5888148247552726,0.95,0.05,2.0,0.0,0.34,0.62,0.02,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3583746612678994,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.588692514894727,0.95,0.05,2.0,0.0,0.34,0.65,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35990353452471885,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5888046119249816,0.95,0.05,2.0,0.0,0.34,0.65,0.02,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3585023216465373,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5886879542144929,0.95,0.05,2.0,0.0,0.34,0.68,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35996054302764435,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5887999521901555,0.95,0.05,2.0,0.0,0.34,0.68,0.02,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.35856056833186273,3,0.5384615384615384,0.875,0.8333333333333334
original,N4,2026,local_top20,0.5886951281299208,0.95,0.05,2.0,0.0,0.36,0.62,0.0,0.45,B12,0.7272727272727273,0.7377281947261665,0.7489316239316239,0.7000000000000001,0.823529411764706,0.6896551724137931,0.5384615384615384,0.875,0.8333333333333334,0.7777777777777778,0.0,0.125,0.0,0.16666666666666666,3,4,0.3598708690847969,3,0.5384615384615384,0.875,0.8333333333333334
