feature,mi_stage,mi_q,spearman_abs_q,domain_instability_C1_C4,feature_score
ch2_std__delta,0.10478866843300327,0.1582399406256192,0.2095786771007675,0.6580025735043578,0.027231314086344202
ch4_wp_energy_ratio_7__delta,0.06344647220460087,0.045237496371218544,0.023148450378061864,0.07543488167961118,0.02639254678672253
ch4_skew__slope,0.030306815266838205,0.07807528745068248,0.1042269586869659,0.12429969154883616,0.02538198699567923
ch4_wp_energy_ratio_5__slope,0.0,0.1650278731463568,0.08828952255760424,0.10715957907142001,0.024815442355985148
ch6_q75__delta,0.02702483439071668,0.16219183324516084,0.07800464393938299,0.1935893057001747,0.024620304554177172
ch3_min__delta,0.04185655247120379,0.06128981859776861,0.0336877366267988,0.047918324784319795,0.024605678012366135
ch3_median__delta,0.028436988525448736,0.0783359199522482,0.08878940255131791,0.10740765270553804,0.024073016950667426
ch7_skew__slope,0.029510227991550897,0.15812183472041674,0.0615364650549737,0.17935778424140542,0.02397758118056935
ch5_wp_energy_ratio_3__slope,0.08237431936508899,0.1499651077180495,0.05328985105778395,0.359680071042107,0.02389883907721676
ch6_q25__slope,0.057647758255831016,0.17361573275462838,0.03981140249302044,0.27816111195521354,0.023731732902475947
ch7_band_power_q2__delta,0.042728920593994246,0.030500122468083646,0.039276254461189875,0.030050877068138006,0.023407235310623175
ch7_wp_energy_1__delta,0.06296716017939996,0.15597005123318963,0.13957746210158156,0.4306331344423085,0.02310816152386655
ch5_wp_energy_ratio_3__delta,0.07921483034381094,0.055278966381068884,0.022619970506410896,0.1821806211291945,0.02304760671823272
ch4_wp_energy_max_ratio__slope,0.04062545462492806,0.12376200474891386,0.0012342717002391508,0.10027418724655113,0.022466741464903652
ch3_wp_energy_ratio_7__delta,0.06813847643281834,0.12570090758344188,0.06431916837915369,0.30337384758919805,0.022442352994550167
ch6_rms_freq__slope,0.007203547613454209,0.1791199732104931,0.1707786305239236,0.30296737367317805,0.02227635941437736
ch6_wp_energy_ratio_2__slope,0.04455681433054659,0.1250624355268517,0.04494279708498751,0.18680269944635475,0.022054867853703978
ch6_wp_energy_ratio_4__slope,0.030796248510922553,0.15236370044943248,0.1221798183268526,0.29242494971841804,0.021483342275047685
ch1_min__delta,0.12914298618953923,0.12312101662994612,0.03278949039700134,0.4977876910920585,0.02133991170564417
ch5_min__delta,0.043942855655877855,0.03491345495968501,0.01105280980495773,0.021046393204857558,0.021136186968492083
ch5_ptp__delta,0.049991384079774326,0.0577492267869788,0.00033966036985270124,0.05920892116979599,0.02111881697364331
ch2_wp_energy_2__delta,0.07603999766577063,0.1787591415158727,0.049245708039962956,0.396025949856184,0.02111497648251185
ch5_wp_entropy__slope,0.06315989423320789,0.13429930611929564,0.033379455893313245,0.2664741200073747,0.020741583893212488
ch5_mean__slope,0.05931039029813534,0.05625129159889353,0.052192979324175215,0.17574366299881478,0.02061817344171372
ch3_kurtosis__delta,0.030651097051679344,0.0902705985931096,0.13747619061190594,0.23995521413117116,0.020583020996097337
ch1_wp_energy_ratio_3__delta,0.06593133656376349,0.14949208500270172,0.01618142007010659,0.27396162208520697,0.020528830434668504
ch7_wp_energy_8__slope,0.08431058143879633,0.22531947097099048,0.06184904097906009,0.5171939606136415,0.02035161453365581
ch5_band_power_q3__delta,0.02273034665790674,0.09887235626103097,0.026193737638469522,0.057286270782180564,0.020278853090979175
ch6_median__slope,0.02493255714843734,0.12527091237426413,0.10233610277730817,0.2167797478413705,0.020161465608928605
ch7_dom_freq_norm__rel,0.010529615122097713,0.005273202691552736,0.11868774200836676,0.032562100459231726,0.019300962573427734
ch5_max__slope,0.03201841096466129,0.11582106062479136,0.014146450991044843,0.11081772230168593,0.01897289628597215
ch1_wp_energy_ratio_5__delta,0.0,0.11377516062734427,0.04987145988799001,0.04018265108126609,0.018828449523560872
ch4_skew__delta,0.019064890955714064,0.04479368084085289,0.037153526976725144,0.0017185950476997455,0.018768950378215386
ch4_wp_energy_ratio_1__slope,0.04858453839471011,0.0991151653139215,0.02574647374709407,0.1714012763757034,0.01875729017423943
ch5_wp_energy_ratio_5__slope,0.019858011162853018,0.11393262977434881,0.05423089082923875,0.12512532009844532,0.018631941048545438
ch6_min__delta,0.09041260221589731,0.13986125346971479,0.01339432903060854,0.3720212097900431,0.018401339634584145
ch4_wp_energy_8__delta,0.0822234478840469,0.17125043134556828,0.0657458240326696,0.46395664859046787,0.0181563711185529
ch4_band_ratio_q4_q1__delta,0.0862132144461043,0.1372437610138566,0.026497961564584317,0.38243810347787954,0.01735973588290579
ch5_shape_factor__delta,0.046035406654543864,0.040305724267990506,0.040489598166511695,0.1187745027024999,0.017310385566691514
ch2_wp_energy_ratio_3__slope,0.09647371370063151,0.338912048129977,0.04265900563963951,0.723791763061586,0.016823532434302818
ch2_wp_energy_ratio_6__delta,0.1269435297449033,0.16685452565105408,0.025144313893337357,0.5822069396964717,0.016813404421449872
ch4_rms_freq__slope,0.01992927540519629,0.14199183878597887,0.11214503676394537,0.26979668613201213,0.01666884039545102
ch2_mean__delta,0.06236017152729323,0.13994158914894816,0.12413970585086537,0.45040075689061443,0.016418004016960364
ch1_max__delta,0.06496039400163944,0.19427287905754786,0.1650345797992406,0.5958991480649363,0.016338257714765797
ch5_wp_energy_6__delta,0.06335549990498213,0.07541434167973371,0.042765613613748206,0.2482730798971672,0.016091939437637075
ch3_crest_factor__delta,0.06844147300319747,0.027451264099996653,0.04491961309061809,0.20889368692388433,0.015827557740007995
ch6_wp_energy_ratio_3__slope,0.07043016781685352,0.14502080917923843,0.08230402001127067,0.43319896585199885,0.015646508595380214
ch7_q75__delta,0.0,0.1606277711505344,0.13025978732896176,0.25671470691233067,0.015561209980487881
ch6_wp_energy_1__delta,0.06788148696220819,0.0945699602667931,0.011029461321334767,0.2502971514632175,0.015453505037413641
ch5_spec_centroid__slope,0.0,0.09432129323058902,0.10434470265837005,0.12975780100312184,0.015414563269592493
ch1_wp_energy_ratio_6__slope,0.05441499296120611,0.3531689700258225,0.02386492220405625,0.5689696044613247,0.01526770836786917
ch5_wp_energy_5__delta,0.0,0.12899163046095818,0.019701451215215788,0.053694369212572896,0.015006848957506407
ch4_mean_abs__delta,0.03726904109275231,0.08993807206661009,0.04667053266538178,0.18447011424002346,0.015006096830422658
ch6_rms__slope,0.04126366413708937,0.26236438351655655,0.06302806469271702,0.4605418163594098,0.014673082289022851
ch5_median__slope,0.05525645376752775,0.08538766216739546,0.061361505155278426,0.27556491026688396,0.014390243824276706
ch4_max__slope,0.07357646838997067,0.1363442146786804,0.007895343292464666,0.3351369757291488,0.01432730166886137
ch7_wp_energy_5__slope,0.05918487564872832,0.14296303753491602,0.042230941743601064,0.34182233638715465,0.014178745620715305
ch6_wp_entropy__slope,0.026697876254597963,0.2833546786223171,0.11910493907363179,0.5221836253239657,0.014164158022013977
ch6_wp_energy_ratio_7__delta,0.060340662488815866,0.05334828125124558,0.053457947016959405,0.24260316591414874,0.014125373994426708
ch6_wp_energy_ratio_8__delta,0.061755939125495374,0.15024544630856873,0.07756740516162654,0.4167648438981521,0.013955408899053431
ch6_band_power_q1__delta,0.06630252720279262,0.13306422386766936,0.03133664838943878,0.3436221164228344,0.013759870281135476
ch5_std__delta,0.023686644648643007,0.05799061994327781,0.08267177192195677,0.1577764887373459,0.013547299514788044
ch4_band_power_q4__delta,0.02719509528108599,0.17745404905626616,0.02067040297989175,0.24034711110661464,0.01347099399809474
ch4_spec_entropy__slope,0.017310716495991363,0.15927814211139957,0.19076704966944508,0.44259972249975915,0.012511310001305544
ch7_wp_energy_3__delta,0.04592606962454049,0.0982587646830333,0.015618596206796558,0.20747372746482554,0.012494737735637473
ch5_spec_centroid__delta,0.02455255790322064,0.07186560415959065,0.04288256558534472,0.1316029583825833,0.012402552981889258
ch3_wp_energy_ratio_5__delta,0.05031498541820589,0.09601935876459411,0.08030232449741156,0.3209531295006104,0.012231614816658687
ch4_median__slope,0.06818808133293297,0.08251922433948478,0.09777284984655693,0.40095395048211857,0.011889499070361985
ch4_crest_factor__slope,0.04887276359922277,0.09414919887595685,0.04609861280428085,0.2656316894410293,0.011827023535232014
ch6_q75__slope,0.023894414611350223,0.17791012455804278,0.014810470291053025,0.24089721278796508,0.011331610150575239
ch2_rms_freq__slope,0.0660144651266612,0.4858652638721117,0.02152158677316937,0.8297077109321852,0.011216305472101618
ch3_impulse_factor__delta,0.049568357530639595,0.014825212993284875,0.04242603769621917,0.16554151678887172,0.01083899644621861
ch2_kurtosis__delta,0.10381739754777763,0.09731843553163744,0.1652814798589867,0.6737850161141401,0.010407861268434362
ch4_wp_energy_ratio_4__delta,0.08604021149081165,0.227614891491434,0.055435666536641434,0.6232812521119797,0.009754814461636466
ch5_wp_energy_ratio_2__slope,0.0,0.10654273247879376,0.09914731192063204,0.19677348085781587,0.009583962961561714
ch6_mean_abs__slope,0.05426642789807823,0.22655520736433443,0.049518251973771694,0.4946680501668246,0.009388912619624636
ch4_spec_centroid__delta,0.016535824879624794,0.02923618727275068,0.019377979293775653,0.04007565874314505,0.009194989989469588
ch3_crest_factor__slope,0.018662850915502904,0.04335212652041731,0.06082589722754544,0.13051132128607743,0.009091518345645623
ch4_rms_freq__delta,0.02636032492754814,0.039962350747783315,0.020238763084721778,0.09672073694176234,0.008879403823044658
ch2_median__delta,0.04177645037129385,0.21206037186087778,0.12551353511743424,0.54799530196934,0.008703540655399113
ch4_wp_energy_ratio_1__delta,0.03293956065712278,0.05318563273250554,0.01862994747544607,0.14179795987036975,0.00844170598651409
ch7_rms_freq__slope,0.049965814350342974,0.21444260442063534,0.07881041285974402,0.515900146265056,0.008372842192860698
ch5_wp_energy_ratio_6__delta,0.053036696563421026,0.028457213340639775,0.0022239834598732433,0.17098985880914172,0.007436270607732859
ch5_wp_energy_ratio_1__delta,0.02031608133925311,0.09584137180124497,0.01910440336021755,0.16203170252898755,0.00740483237864659
ch5_mean_abs__delta,0.005078340818183591,0.1292898858828102,0.09944702384784265,0.2742189399734471,0.006905850247763828
ch5_wp_energy_ratio_8__delta,0.06922461782760947,0.17965462047084246,0.08106278831272186,0.5616126522876942,0.006833697218266099
ch1_crest_factor__delta,0.04434075172521457,0.1569778660922978,0.06163469703111664,0.4102778347438068,0.006438566918690061
ch5_wp_energy_max_ratio__delta,0.04308536006940744,0.09242657919047481,0.017711371698535566,0.2552037330650236,0.0061575653310347485
ch5_rms__delta,0.0,0.05936096510723976,0.09847557608377289,0.16706570913250254,0.006081808292298842
ch6_margin_factor__delta,0.023682852443500435,0.08146495227513784,0.003702839100711624,0.14891433137064072,0.005757064471697425
ch5_dom_freq_norm__slope,0.09432172792998239,0.2738637558389321,0.0012016651084004863,0.6777495759676958,0.005597952425159855
ch6_wp_energy_ratio_6__delta,0.015479377031285102,0.028647644939508332,0.01159977318282623,0.06297033773838263,0.005253783402477413
ch4_max__delta,0.08116574880850758,0.02803058507592393,0.0029406311182265605,0.3052996772190867,0.0048526160125653695
ch7_wp_energy_6__slope,0.06594020066783668,0.1593466386342417,0.05705938614229748,0.5055313350228766,0.004837871224563944
ch4_median__delta,0.02198276370403396,0.10191010882879992,0.03791810883696726,0.23431360841547705,0.004458078425068738
ch6_crest_factor__delta,0.026457605926977212,0.07889280965182532,0.001729967579852191,0.16974321070356407,0.004095963197826055
ch4_mean__slope,0.03367472621664103,0.11132798321410053,0.04191361382066877,0.30198631828878875,0.004050078140560503
ch5_crest_factor__delta,0.009784716529072757,0.0,0.0021116394871576122,0.00036640750081683377,0.004036007577389065
ch5_iqr__delta,0.015638995931996025,0.1494197933790855,0.08124940070730544,0.34349288898828023,0.0040212222109467025
ch6_impulse_factor__delta,0.022401887432016432,0.07725686687972422,0.0033351591900080426,0.15751319151522997,0.0037819965989086407
ch4_wp_entropy__delta,0.012739465206829781,0.09379274127133375,0.027681881277052182,0.18500544716182452,0.0032090858881450614
ch5_crest_factor__slope,0.0,0.033782448232677176,0.02539964983132531,0.05446773399091723,0.0029256897396268255
ch2_wp_energy_ratio_7__delta,0.09141621445253212,0.11422682993496824,0.0041551669908572115,0.48301629675047747,0.002839119538364271
ch7_skew__delta,0.0,0.0012484178569054372,0.036570423118340405,0.0315228090547518,0.002501888638074243
ch2_wp_energy_max_ratio__slope,0.02742256907097529,0.37626116961976486,0.08215030004860381,0.7149887642194827,0.002166185222004985
ch2_wp_energy_ratio_1__slope,0.02742256907097529,0.37626116961976486,0.08215030004860381,0.7149887642194827,0.002166185222004985
ch5_wp_energy_ratio_2__delta,0.0013062498371554376,0.1383537238482182,0.0311350244384061,0.21776689962562903,0.0020804461390076003
ch5_shape_factor__slope,0.0303201736454648,0.1307695239193727,0.013321364764712655,0.2925428868361367,0.002043618450608759
ch6_wp_energy_ratio_1__slope,0.010310449111996078,0.19397914760824486,0.14999113157247032,0.5085879753160556,0.0017955886459872644
ch4_wp_energy_2__delta,0.10694439525306332,0.11569644861058048,0.003966815036601225,0.5550446083045285,0.0017670701563809038
ch5_kurtosis__slope,0.053506260954443885,0.1500480974631193,0.00817574201440204,0.40528901529896644,0.001500917362311019
ch6_skew__slope,0.011168803258900795,0.040098616176952984,0.10873770959146438,0.24515745545346893,0.0014976512965951434
ch6_iqr__delta,0.03478822085518707,0.20043143518943607,0.005919178036032105,0.4030735484846506,0.0010035473363832828
ch6_kurtosis__delta,0.06686874585372382,0.0,0.016723771938388542,0.27174836355835885,0.0010015638156922017
ch4_wp_energy_ratio_6__delta,0.014142731115477147,0.0,0.0021331194819408828,0.05026024992338779,0.0007226865878328693
ch4_wp_energy_max_ratio__delta,0.006491152132362288,0.06965831435676728,0.002266247449608818,0.1163747661732121,0.0006018746570023523
ch7_wp_energy_5__delta,0.038250486931634686,0.03146290032543808,0.012796508892181544,0.20627015113187627,0.0002243102099454171
ch5_margin_factor__slope,0.00969123184471199,0.0,0.01784464366616853,0.06318174180237247,7.854030571840913e-05
ch5_wp_energy_ratio_1__slope,0.0196042899598734,0.06421440698774239,0.025639145773160232,0.20671612549910975,-0.0006280276324823475
ch5_impulse_factor__delta,0.009780179017561341,0.024891072282627658,0.0001968959521809519,0.07967447399038365,-0.0008220685959051529
ch6_mean_abs__delta,0.05443042963327538,0.12515362457143375,0.020079355123436324,0.4208781625219727,-0.0012798525857970894
ch3_max__slope,0.023854469544670298,0.1380611026358678,0.056055757748766234,0.37673180323749755,-0.001462230492069852
ch7_band_power_q1__slope,0.031158176118337932,0.32927584456939574,0.14128746168628328,0.7938920651447339,-0.0017652837746870986
ch6_std__delta,0.041010669424853985,0.10973838762854671,0.0015733916178789426,0.3256692621996097,-0.001768002675075965
ch7_total_power__slope,0.030760002160812983,0.3294068744818741,0.14129624568414997,0.7938770588312846,-0.0018976098528565022
ch7_wp_entropy__slope,0.1422322947466237,0.06856721918784969,0.14032129392093118,0.8680468348306073,-0.0018996558308627537
ch5_impulse_factor__slope,0.0,0.0,0.020849466936403455,0.05042170758670402,-0.0019147507182098846
ch4_wp_energy_ratio_5__delta,0.0024197480980330255,0.06345301635429923,0.001751591574600489,0.11676830627907564,-0.0019155638894237624
ch2_dom_freq_norm__delta,0.0,0.0022975538199736523,0.11735689750923226,0.20820954202171976,-0.0029071216003308045
ch2_dom_freq_norm__slope,0.013987719297686052,0.029314398919898954,0.22265565752728192,0.4563543529335061,-0.0029087652324496435
ch2_spec_entropy__delta,0.015455771336417623,0.06585543541303673,0.12708949713446563,0.37039020308014414,-0.003148677668970687
ch7_ptp__slope,0.028520729175367965,0.15280296270051696,0.046107329311934356,0.4201236220259881,-0.0035115405505499048
ch7_wp_energy_ratio_8__slope,0.1466124855477915,0.039993401318803246,0.14528888471447945,0.8702255364066211,-0.003550093596772483
ch7_wp_energy_ratio_1__slope,0.14328038101150908,0.057318198663090625,0.1374032546296195,0.8695566762486422,-0.0036052792767173603
ch7_wp_energy_max_ratio__slope,0.14328038101150908,0.057318198663090625,0.1374032546296195,0.8695566762486422,-0.0036052792767173603
ch5_wp_energy_max_ratio__slope,0.0415833186581922,0.046129859748587965,0.007699318130108516,0.2703770554630075,-0.003690780128829795
ch6_margin_factor__slope,0.005192365481582861,0.08295901176954379,0.01377023665569758,0.19555649446817366,-0.004292907853651129
ch3_ptp__delta,0.01181912254689399,0.04568241516955851,0.02948568625402287,0.19837907443466707,-0.004708561998550853
ch7_impulse_factor__slope,0.0008010498162644986,0.0,0.022678314492241208,0.08640844440443796,-0.004931611104692733
ch5_rms_freq__delta,0.0,0.006764036220895164,0.04075647810169602,0.12134987133927672,-0.005107993077211356
ch4_kurtosis__slope,0.017187763119662858,0.07869805620796821,0.049087764078321945,0.2990626323603931,-0.005316878151748871
ch6_wp_energy_ratio_5__delta,0.010255911250312,0.05372113508939025,0.016638643959063112,0.19462754545807545,-0.00577483455471098
ch7_std__delta,0.0,0.09167549070580039,0.015373796266249786,0.2070219242571451,-0.006014815998460316
ch2_wp_entropy__slope,0.032205839899486666,0.3225741938210005,0.06691903974773708,0.7220697021876246,-0.006241257676751072
ch5_margin_factor__delta,0.0,0.019737610347468237,0.0008840397852980695,0.09133979457409007,-0.006335694680298891
ch6_spec_centroid__delta,0.03642397013854293,0.06461811503503867,0.08054254043907164,0.41229259387780176,-0.006439340940134014
ch6_wp_energy_ratio_3__delta,0.009190684593083365,0.03728882876682604,0.048788628150971465,0.22524822731825575,-0.006642574927254834
ch7_wp_energy_4__slope,0.03714942505312835,0.22969430976474126,0.04003539827682075,0.5811024573103539,-0.006823431860141491
ch2_wp_energy_ratio_8__delta,0.04466873278431627,0.11007073291615432,0.06045495331763457,0.47911771682555454,-0.006831566535433098
ch5_wp_energy_ratio_6__slope,0.0,0.11318147443134974,0.022045266645986092,0.25526341172445155,-0.006933736292823997
ch7_band_power_q3__delta,0.017034159608313892,0.048604646911283744,0.00799190205905025,0.2129380504348606,-0.006992050130839858
ch5_wp_energy_ratio_4__delta,0.05805651507874554,0.1405768722463394,0.005634358631613989,0.4911908515278736,-0.007002984526780651
ch5_wp_entropy__delta,0.0,0.10598855933154816,0.0438368053535937,0.28173481832760305,-0.007283591069721658
ch6_kurtosis__slope,0.04655413925629093,0.09509583080773787,0.04551207694672961,0.4510042692473587,-0.007560379875867156
ch7_wp_energy_7__slope,0.04788437331806006,0.20793605461656162,0.054076762866670965,0.6224634712362869,-0.007671254538930451
ch7_iqr__delta,0.0,0.1542859024844221,0.028651430552765315,0.33004823669872857,-0.007869902678048393
ch6_rms__delta,0.04037040962077798,0.09580001409935068,0.019285171316315422,0.3919951954565427,-0.007872053547083514
ch7_dom_power__slope,0.03369298102353713,0.2630895442892007,0.09766447228076126,0.7123729016196236,-0.00812266478966149
ch6_wp_energy_max_ratio__slope,0.0,0.15681448958200805,0.1320051519406273,0.49411444682403116,-0.008431965122179308
ch7_rms_freq__delta,0.04175771935650152,0.0,0.02149893077867171,0.2808148812474219,-0.008827781645296993
ch4_wp_energy_ratio_8__delta,0.056732435643091605,0.13944532882996086,0.007307398225291971,0.5078785124368347,-0.009081869347167072
ch6_shape_factor__slope,0.03505257592735944,0.11842416579585713,0.031512256346789835,0.4340529205905967,-0.009229511977518076
ch7_var__delta,0.03978325088161183,0.044406813592007044,0.021938370671947333,0.3379526251654242,-0.009236149783874752
ch6_impulse_factor__slope,0.0,0.06529360217550728,0.015722036181674653,0.20453443755317355,-0.009276858473562606
ch7_max__slope,0.015345466901808491,0.14944749283606296,0.043988074202569706,0.42007839724233864,-0.00933545890490163
ch4_kurtosis__delta,0.009584858526236584,0.07577011799553279,0.015196364309341723,0.25985119875016494,-0.009793285006162045
ch4_impulse_factor__delta,0.033647319596269654,0.008180832058611198,0.014111348572853587,0.26087837675647635,-0.009950608931666428
ch5_kurtosis__delta,0.0,0.07170594871159386,0.04056291814870487,0.265332760605989,-0.010764533875019005
ch7_kurtosis__delta,0.007301227004991251,0.056143025753921716,0.009691701646229177,0.22699948093966163,-0.010861146375702832
ch6_skew__delta,0.0,0.00975159682082749,0.040553438151007225,0.18287283846068805,-0.010887258386947691
ch7_wp_energy_2__slope,0.06768204882989703,0.17190885563727454,0.05032784377715054,0.6839708125375001,-0.011650592226945429
ch4_margin_factor__slope,0.012728854528645694,0.01646033071011299,0.047728668408398116,0.26623637103570513,-0.012355252165483019
ch7_crest_factor__slope,0.00510324144194696,0.0,0.02268119449154176,0.1772983610618438,-0.012368757382826213
ch1_dom_freq_norm__rel,0.32988473208736213,0.203366991927173,0.25177522954407017,2.043060839018906,-0.012446339048951233
ch6_crest_factor__slope,0.0,0.044897732131155,0.020261659079161155,0.2177321898648118,-0.01267027087118188
ch7_kurtosis__slope,0.0,0.02712779620487593,0.07092406277505894,0.27191496552937466,-0.012889120844117257
ch6_spec_entropy__delta,0.005414980450962226,0.07725852665950494,0.06766596756633478,0.3559895570538259,-0.012936286425574893
ch5_spec_entropy__delta,0.042317744920636446,0.049378497765629525,0.05066113169620672,0.4349735329102416,-0.012985495978017209
ch4_wp_energy_ratio_3__slope,0.0035799503464257754,0.27296050074011013,0.10705895799917363,0.6747124880982603,-0.013173327374203986
ch4_impulse_factor__slope,0.0,0.043330782845183435,0.04720722053503932,0.2650050760416203,-0.013567350864124467
ch2_wp_energy_ratio_3__delta,0.08192339835542306,0.12429674149655989,0.00035001591499354,0.6202716289407143,-0.013741041613917891
ch7_wp_energy_7__delta,0.06311483781817473,0.06788690682291021,0.04145984593087291,0.5514765804175122,-0.015533278624249691
ch4_margin_factor__delta,0.021176833100267745,0.0,0.01302376483698913,0.2614084490905052,-0.016058468467548513
ch7_margin_factor__delta,0.01977479696759099,0.0,0.028273841133286112,0.27923594261924195,-0.01609188352869596
ch2_crest_factor__delta,0.014068483454761083,0.07763255903874056,0.003963719037353135,0.32595204542167355,-0.016115675710484202
ch3_skew__delta,0.021838283681945514,0.10875875645217281,0.14665950038160547,0.6150079127920837,-0.016430652910380324
ch1_wp_energy_ratio_6__delta,0.01667556890787325,0.07963310296173276,0.021332298819140706,0.3725273456828035,-0.01689699357080967
ch6_rms_freq__delta,0.0,0.03341694472538759,0.07477157384063488,0.3271346780359571,-0.01698457943305587
ch7_ptp__delta,0.017345355394663642,0.07309717220533374,0.02016315489795966,0.3673440796100949,-0.017179653716385582
ch6_shape_factor__delta,0.01225160346544385,0.0,0.021829458698398193,0.2516926172066095,-0.017192016137337292
ch4_wp_energy_ratio_3__delta,0.039190080434373886,0.06213111505616409,0.06879855129127034,0.5125960464527929,-0.017505385896059662
ch6_wp_energy_ratio_2__delta,0.004776798237563273,0.0027052852315363474,0.01990607516551988,0.22723649858605682,-0.01753878108957568
ch4_spec_entropy__delta,0.0278120517006597,0.019325049411723416,0.06378320050932129,0.41193907976976235,-0.018340701041120552
ch7_wp_energy_ratio_3__slope,0.09919624333556554,0.050282366010108825,0.1540726185812218,0.8691894412542439,-0.018940253010140573
ch5_skew__slope,0.0423481212004746,0.056808688280774344,0.05904032166119846,0.521976780792115,-0.01941379187106612
ch7_wp_energy_ratio_4__slope,0.10316719213171743,0.03862726739863276,0.14625222048051933,0.8691737369576829,-0.02016156648585997
ch3_max__delta,0.014706002805350948,0.03113702659904538,0.007883782747423792,0.31773049504684897,-0.020740288231723157
ch2_skew__delta,0.00347689401053497,0.0732503990901976,0.14609785251800983,0.5407035975071514,-0.02092817081245471
ch2_wp_energy_ratio_2__delta,0.048299297495074,0.05075486035250787,0.05748454603904121,0.5515636470905793,-0.02113906671517144
ch4_crest_factor__delta,0.0,0.01780344120653421,0.016287572044326036,0.2618099486855317,-0.021333401018520184
ch7_wp_energy_4__delta,0.03939420386077486,0.04417012865340908,0.01595140412596931,0.449138722621897,-0.02143410743400548
ch4_wp_energy_ratio_2__delta,0.0,0.03039402728576457,0.050012267853792744,0.33276831354248926,-0.02167010142310971
ch7_max__delta,0.005808078779605985,0.06841298205606261,0.02014170644626473,0.36733437082866366,-0.022243156739164452
ch7_spec_entropy__delta,0.0,0.06036061018345951,0.015953948125351464,0.3386967468825749,-0.023324531808264434
ch2_crest_factor__slope,0.03887848949738881,0.10470631189094082,0.0825714039463326,0.6524414141453044,-0.023793572804411328
ch7_spec_entropy__slope,0.022785631977048082,0.035709977851912544,0.08984208218054254,0.5093365051436756,-0.023888142891900797
ch6_wp_energy_ratio_4__delta,0.009746490014229447,0.038804451690842345,0.017422075768795293,0.3582791971152632,-0.02423261296941718
ch7_wp_energy_8__delta,0.018439907267292943,0.015640798467110528,0.023612394265386336,0.38152924859669723,-0.025420453291677907
ch7_wp_energy_ratio_5__slope,0.09729111124023815,0.038326316691476014,0.12656636926151488,0.869433658015381,-0.0254366384637479
ch2_margin_factor__slope,0.035923255173065716,0.09758445308651797,0.08364537968550197,0.6523487622598632,-0.025719438076434425
ch7_band_ratio_q4_q1__slope,0.014914263274496298,0.25364181012845455,0.09131839382199877,0.7946011766671616,-0.025781660972831515
ch4_shape_factor__slope,0.003350216942493045,0.0917254071796596,0.05861940976342304,0.4835995682243114,-0.02589300274654
ch2_margin_factor__delta,0.028303129755785195,0.03078661951445083,0.0017130955839498006,0.41275517403829,-0.02599637238905509
ch7_margin_factor__slope,0.0,0.0,0.024512610046755832,0.30045038944777375,-0.026368147437764004
ch2_max__slope,0.04215332257088811,0.10672808017865165,0.04561450892185252,0.6391592060404703,-0.026478776992275015
ch2_rms_freq__delta,0.0492484533828097,0.1295883997663827,0.020133115110379927,0.6649320130502445,-0.02706735373614657
ch2_impulse_factor__slope,0.02578163257712829,0.13456249664456532,0.09073300996416776,0.6880394390108124,-0.02712416407329827
ch7_crest_factor__delta,0.012952221022807464,0.0,0.023430570309544933,0.3667502075813175,-0.02818867359374179
ch5_dom_freq_norm__delta,0.06148469412104807,0.06656670504172069,0.005976397224748435,0.6172619004375214,-0.028238365993187138
ch7_dom_freq_norm__delta,0.0012204822838799423,0.0,0.03911883165159704,0.34622957532334914,-0.0282866457997217
ch7_shape_factor__delta,0.027311032485468845,0.01867961975197252,0.00239356741868731,0.4191202215431618,-0.028546747423765093
ch7_wp_energy_2__delta,0.0161983717759131,0.11622334696248338,0.02743000133822489,0.5485892067374684,-0.028829973542451794
ch2_band_ratio_q4_q1__delta,0.01691229719499554,0.075400957911258,0.04491970909059477,0.5263704631585133,-0.029223900428983884
ch6_wp_energy_ratio_1__delta,0.006816343123742463,0.04302544201816039,0.037966694779235505,0.43559560763541905,-0.029437240485272544
ch6_wp_entropy__delta,0.0,0.09779014118232654,0.03202108022321455,0.475049022973691,-0.02949461424809105
ch7_impulse_factor__delta,0.0,0.0,0.026857601477240527,0.34254401104841004,-0.03022576088325493
ch7_wp_energy_ratio_6__slope,0.09317068646268467,0.031138997951575487,0.10861494962127842,0.8703593776750669,-0.030774253936822343
ch7_wp_energy_ratio_2__slope,0.06855325469280937,0.05256941111195279,0.14910994778647865,0.8668365739768875,-0.030902921406598977
ch2_shape_factor__delta,0.0,0.01979008649441827,0.07987238860182776,0.45594607225718536,-0.03094098291797881
ch5_skew__delta,0.005988263448331921,0.028884853736881766,0.008123710027038766,0.39160784015032,-0.031742541631885196
ch2_impulse_factor__delta,0.018472715669223705,0.022778635459471452,0.0033641271829727435,0.43203683040890994,-0.032531851594819645
ch2_min__slope,0.023264287602454026,0.14796309333019142,0.007882750274710339,0.630256541710612,-0.032929877847453076
ch2_wp_entropy__delta,0.011737578489725564,0.11537162241833343,0.04989344388265087,0.6054811059686099,-0.03297697069259194
ch4_shape_factor__delta,0.0,0.0357185634010162,0.014441108492766589,0.3999526831219715,-0.03300510278603779
ch6_dom_freq_norm__slope,0.0,0.20620324835039638,0.003405420015148268,0.6233215620542664,-0.033972397973056664
ch7_wp_energy_6__delta,0.010339845773506884,0.015386331714446921,0.009229245758543322,0.4204534003253344,-0.03461394881258198
ch7_spec_centroid__slope,0.03922380016225557,0.15966039074155836,0.0839616756086849,0.8424992247359037,-0.03503639700822753
